iso3,country,year,education_classification,labor force (thousands)
LUX,Luxembourg,2004,Education (Aggregate levels): Advanced,53.4238
LUX,Luxembourg,2005,Education (Aggregate levels): Total,202.6614
LUX,Luxembourg,2005,Education (Aggregate levels): Less than basic,10.9139
LUX,Luxembourg,2005,Education (Aggregate levels): Basic,50.6096
LUX,Luxembourg,2005,Education (Aggregate levels): Intermediate,81.1077
LUX,Luxembourg,2005,Education (Aggregate levels): Advanced,59.9061
LUX,Luxembourg,2005,Education (Aggregate levels): Level not stated,0.1242
LUX,Luxembourg,2006,Education (Aggregate levels): Total,205.0493
LUX,Luxembourg,2006,Education (Aggregate levels): Less than basic,9.6555
LUX,Luxembourg,2006,Education (Aggregate levels): Basic,52.4605
LUX,Luxembourg,2006,Education (Aggregate levels): Intermediate,87.8631
LUX,Luxembourg,2006,Education (Aggregate levels): Advanced,55.0457
LUX,Luxembourg,2006,Education (Aggregate levels): Level not stated,0.0244
LUX,Luxembourg,2007,Education (Aggregate levels): Total,211.488
LUX,Luxembourg,2007,Education (Aggregate levels): Less than basic,10.119
LUX,Luxembourg,2007,Education (Aggregate levels): Basic,54.5133
LUX,Luxembourg,2007,Education (Aggregate levels): Intermediate,84.992
LUX,Luxembourg,2007,Education (Aggregate levels): Advanced,61.8638
LUX,Luxembourg,2008,Education (Aggregate levels): Total,213.1477
LUX,Luxembourg,2008,Education (Aggregate levels): Less than basic,8.0815
LUX,Luxembourg,2008,Education (Aggregate levels): Basic,52.637
LUX,Luxembourg,2008,Education (Aggregate levels): Intermediate,87.4267
LUX,Luxembourg,2008,Education (Aggregate levels): Advanced,65.0026
LUX,Luxembourg,2009,Education (Aggregate levels): Total,228.9046
LUX,Luxembourg,2009,Education (Aggregate levels): Basic,45.4572
LUX,Luxembourg,2009,Education (Aggregate levels): Intermediate,91.996
LUX,Luxembourg,2009,Education (Aggregate levels): Advanced,86.4652
LUX,Luxembourg,2009,Education (Aggregate levels): Level not stated,4.9453
LUX,Luxembourg,2010,Education (Aggregate levels): Total,230.8799
LUX,Luxembourg,2010,Education (Aggregate levels): Less than basic,0.2618
LUX,Luxembourg,2010,Education (Aggregate levels): Basic,43.4906
LUX,Luxembourg,2010,Education (Aggregate levels): Intermediate,92.2209
LUX,Luxembourg,2010,Education (Aggregate levels): Advanced,85.9111
LUX,Luxembourg,2010,Education (Aggregate levels): Level not stated,8.9957
LUX,Luxembourg,2011,Education (Aggregate levels): Total,236.3455
LUX,Luxembourg,2011,Education (Aggregate levels): Less than basic,0.1597
LUX,Luxembourg,2011,Education (Aggregate levels): Basic,47.8341
LUX,Luxembourg,2011,Education (Aggregate levels): Intermediate,90.502
LUX,Luxembourg,2011,Education (Aggregate levels): Advanced,94.5685
LUX,Luxembourg,2011,Education (Aggregate levels): Level not stated,3.2812
LUX,Luxembourg,2012,Education (Aggregate levels): Total,248.8591
LUX,Luxembourg,2012,Education (Aggregate levels): Less than basic,0.1983
LUX,Luxembourg,2012,Education (Aggregate levels): Basic,48.8623
LUX,Luxembourg,2012,Education (Aggregate levels): Intermediate,93.8909
LUX,Luxembourg,2012,Education (Aggregate levels): Advanced,102.7658
LUX,Luxembourg,2012,Education (Aggregate levels): Level not stated,3.1418
LUX,Luxembourg,2013,Education (Aggregate levels): Total,253.5405
LUX,Luxembourg,2013,Education (Aggregate levels): Basic,44.8179
LUX,Luxembourg,2013,Education (Aggregate levels): Intermediate,96.0487
LUX,Luxembourg,2013,Education (Aggregate levels): Advanced,108.9569
LUX,Luxembourg,2013,Education (Aggregate levels): Level not stated,3.6368
LUX,Luxembourg,2014,Education (Aggregate levels): Total,260.8897
LUX,Luxembourg,2014,Education (Aggregate levels): Less than basic,0.2908
LUX,Luxembourg,2014,Education (Aggregate levels): Basic,41.9379
LUX,Luxembourg,2014,Education (Aggregate levels): Intermediate,90.6012
LUX,Luxembourg,2014,Education (Aggregate levels): Advanced,124.6492
LUX,Luxembourg,2014,Education (Aggregate levels): Level not stated,3.4106
LUX,Luxembourg,2015,Education (Aggregate levels): Total,275.8547
LUX,Luxembourg,2015,Education (Aggregate levels): Less than basic,0.4574
LUX,Luxembourg,2015,Education (Aggregate levels): Basic,58.4395
LUX,Luxembourg,2015,Education (Aggregate levels): Intermediate,90.2514
LUX,Luxembourg,2015,Education (Aggregate levels): Advanced,114.4936
LUX,Luxembourg,2015,Education (Aggregate levels): Level not stated,12.2127
LUX,Luxembourg,2016,Education (Aggregate levels): Total,277.969
LUX,Luxembourg,2016,Education (Aggregate levels): Less than basic,0.3637
LUX,Luxembourg,2016,Education (Aggregate levels): Basic,46.2854
LUX,Luxembourg,2016,Education (Aggregate levels): Intermediate,87.8606
LUX,Luxembourg,2016,Education (Aggregate levels): Advanced,112.7503
LUX,Luxembourg,2016,Education (Aggregate levels): Level not stated,30.709
LUX,Luxembourg,2017,Education (Aggregate levels): Total,287.7316
LUX,Luxembourg,2017,Education (Aggregate levels): Less than basic,0.953
LUX,Luxembourg,2017,Education (Aggregate levels): Basic,46.7191
LUX,Luxembourg,2017,Education (Aggregate levels): Intermediate,86.5108
LUX,Luxembourg,2017,Education (Aggregate levels): Advanced,101.4265
LUX,Luxembourg,2017,Education (Aggregate levels): Level not stated,52.1223
LUX,Luxembourg,2018,Education (Aggregate levels): Total,296.454
LUX,Luxembourg,2018,Education (Aggregate levels): Less than basic,0.894
LUX,Luxembourg,2018,Education (Aggregate levels): Basic,52.606
LUX,Luxembourg,2018,Education (Aggregate levels): Intermediate,97.0737
LUX,Luxembourg,2018,Education (Aggregate levels): Advanced,133.0847
LUX,Luxembourg,2018,Education (Aggregate levels): Level not stated,12.7956
LVA,Latvia,1998,Education (Aggregate levels): Total,1152.8174
LVA,Latvia,1998,Education (Aggregate levels): Basic,173.3139
LVA,Latvia,1998,Education (Aggregate levels): Intermediate,776.8379
LVA,Latvia,1998,Education (Aggregate levels): Advanced,202.6657
LVA,Latvia,1999,Education (Aggregate levels): Total,1127.2397
LVA,Latvia,1999,Education (Aggregate levels): Basic,161.1891
LVA,Latvia,1999,Education (Aggregate levels): Intermediate,755.9683
LVA,Latvia,1999,Education (Aggregate levels): Advanced,210.0823
LVA,Latvia,2000,Education (Aggregate levels): Total,1097.6306
LVA,Latvia,2000,Education (Aggregate levels): Basic,155.8969
LVA,Latvia,2000,Education (Aggregate levels): Intermediate,729.7502
LVA,Latvia,2000,Education (Aggregate levels): Advanced,211.9835
LVA,Latvia,2001,Education (Aggregate levels): Total,1083.6169
LVA,Latvia,2001,Education (Aggregate levels): Less than basic,0.8208
LVA,Latvia,2001,Education (Aggregate levels): Basic,210.7282
LVA,Latvia,2001,Education (Aggregate levels): Intermediate,665.0302
LVA,Latvia,2001,Education (Aggregate levels): Advanced,207.0377
LVA,Latvia,2002,Education (Aggregate levels): Total,1103.6009
LVA,Latvia,2002,Education (Aggregate levels): Basic,180.0195
LVA,Latvia,2002,Education (Aggregate levels): Intermediate,704.0633
LVA,Latvia,2002,Education (Aggregate levels): Advanced,218.911
LVA,Latvia,2003,Education (Aggregate levels): Total,1084.6778
LVA,Latvia,2003,Education (Aggregate levels): Basic,177.8636
LVA,Latvia,2003,Education (Aggregate levels): Intermediate,699.5673
LVA,Latvia,2003,Education (Aggregate levels): Advanced,206.5247
LVA,Latvia,2004,Education (Aggregate levels): Total,1087.9326
LVA,Latvia,2004,Education (Aggregate levels): Basic,170.5488
LVA,Latvia,2004,Education (Aggregate levels): Intermediate,693.4023
LVA,Latvia,2004,Education (Aggregate levels): Advanced,222.7024
LVA,Latvia,2005,Education (Aggregate levels): Total,1080.779
LVA,Latvia,2005,Education (Aggregate levels): Less than basic,0.9852
LVA,Latvia,2005,Education (Aggregate levels): Basic,155.7503
LVA,Latvia,2005,Education (Aggregate levels): Intermediate,688.291
LVA,Latvia,2005,Education (Aggregate levels): Advanced,235.7525
LVA,Latvia,2006,Education (Aggregate levels): Total,1108.8859
LVA,Latvia,2006,Education (Aggregate levels): Less than basic,0.6386
LVA,Latvia,2006,Education (Aggregate levels): Basic,167.9162
LVA,Latvia,2006,Education (Aggregate levels): Intermediate,691.2728
LVA,Latvia,2006,Education (Aggregate levels): Advanced,248.6341
LVA,Latvia,2007,Education (Aggregate levels): Total,1125.5246
LVA,Latvia,2007,Education (Aggregate levels): Less than basic,1.009
LVA,Latvia,2007,Education (Aggregate levels): Basic,165.6209
LVA,Latvia,2007,Education (Aggregate levels): Intermediate,695.5097
LVA,Latvia,2007,Education (Aggregate levels): Advanced,260.8879
LVA,Latvia,2007,Education (Aggregate levels): Level not stated,2.4973
LVA,Latvia,2008,Education (Aggregate levels): Total,1143.4163
LVA,Latvia,2008,Education (Aggregate levels): Less than basic,1.9175
LVA,Latvia,2008,Education (Aggregate levels): Basic,151.4807
LVA,Latvia,2008,Education (Aggregate levels): Intermediate,695.5542
LVA,Latvia,2008,Education (Aggregate levels): Advanced,294.3171
LVA,Latvia,2009,Education (Aggregate levels): Total,1101.4132
LVA,Latvia,2009,Education (Aggregate levels): Less than basic,0.9817
LVA,Latvia,2009,Education (Aggregate levels): Basic,136.8951
LVA,Latvia,2009,Education (Aggregate levels): Intermediate,672.3115
LVA,Latvia,2009,Education (Aggregate levels): Advanced,291.0471
LVA,Latvia,2010,Education (Aggregate levels): Total,1056.5012
LVA,Latvia,2010,Education (Aggregate levels): Less than basic,0.4069
LVA,Latvia,2010,Education (Aggregate levels): Basic,117.2661
LVA,Latvia,2010,Education (Aggregate levels): Intermediate,642.7375
LVA,Latvia,2010,Education (Aggregate levels): Advanced,295.6284
LVA,Latvia,2010,Education (Aggregate levels): Level not stated,0.4622
LVA,Latvia,2011,Education (Aggregate levels): Total,1028.2079
LVA,Latvia,2011,Education (Aggregate levels): Less than basic,0.5589
LVA,Latvia,2011,Education (Aggregate levels): Basic,114.4477
LVA,Latvia,2011,Education (Aggregate levels): Intermediate,611.0157
LVA,Latvia,2011,Education (Aggregate levels): Advanced,301.9046
LVA,Latvia,2012,Education (Aggregate levels): Total,1030.7158
LVA,Latvia,2012,Education (Aggregate levels): Less than basic,0.5024
LVA,Latvia,2012,Education (Aggregate levels): Basic,104.6841
LVA,Latvia,2012,Education (Aggregate levels): Intermediate,604.9338
LVA,Latvia,2012,Education (Aggregate levels): Advanced,320.2693
LVA,Latvia,2012,Education (Aggregate levels): Level not stated,0.3262
LVA,Latvia,2013,Education (Aggregate levels): Total,1014.25
LVA,Latvia,2013,Education (Aggregate levels): Less than basic,0.2988
LVA,Latvia,2013,Education (Aggregate levels): Basic,96.6112
LVA,Latvia,2013,Education (Aggregate levels): Intermediate,582.4351
LVA,Latvia,2013,Education (Aggregate levels): Advanced,334.4525
LVA,Latvia,2013,Education (Aggregate levels): Level not stated,0.4525
LVA,Latvia,2014,Education (Aggregate levels): Total,992.259
LVA,Latvia,2014,Education (Aggregate levels): Less than basic,0.4497
LVA,Latvia,2014,Education (Aggregate levels): Basic,92.2822
LVA,Latvia,2014,Education (Aggregate levels): Intermediate,579.7616
LVA,Latvia,2014,Education (Aggregate levels): Advanced,318.7535
LVA,Latvia,2014,Education (Aggregate levels): Level not stated,1.012
LVA,Latvia,2015,Education (Aggregate levels): Total,994.2303
LVA,Latvia,2015,Education (Aggregate levels): Less than basic,0.1714
LVA,Latvia,2015,Education (Aggregate levels): Basic,90.4428
LVA,Latvia,2015,Education (Aggregate levels): Intermediate,571.2582
LVA,Latvia,2015,Education (Aggregate levels): Advanced,331.203
LVA,Latvia,2015,Education (Aggregate levels): Level not stated,1.1549
LVA,Latvia,2016,Education (Aggregate levels): Total,988.6168
LVA,Latvia,2016,Education (Aggregate levels): Less than basic,0.2116
LVA,Latvia,2016,Education (Aggregate levels): Basic,85.4214
LVA,Latvia,2016,Education (Aggregate levels): Intermediate,554.9168
LVA,Latvia,2016,Education (Aggregate levels): Advanced,346.2718
LVA,Latvia,2016,Education (Aggregate levels): Level not stated,1.7953
LVA,Latvia,2017,Education (Aggregate levels): Total,980.2538
LVA,Latvia,2017,Education (Aggregate levels): Less than basic,0.4694
LVA,Latvia,2017,Education (Aggregate levels): Basic,84.0988
LVA,Latvia,2017,Education (Aggregate levels): Intermediate,547.941
LVA,Latvia,2017,Education (Aggregate levels): Advanced,346.4162
LVA,Latvia,2017,Education (Aggregate levels): Level not stated,1.3284
LVA,Latvia,2018,Education (Aggregate levels): Total,982.1742
LVA,Latvia,2018,Education (Aggregate levels): Basic,80.1509
LVA,Latvia,2018,Education (Aggregate levels): Intermediate,548.174
LVA,Latvia,2018,Education (Aggregate levels): Advanced,352.1041
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Total,1235.3604
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Less than basic,8.4875
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Basic,453.5493
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Intermediate,492.1995
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Advanced,281.1242
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Total,1257.522
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Less than basic,9.3967
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Basic,456.3135
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Intermediate,495.6679
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Advanced,296.1438
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Total,1214.5273
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Less than basic,8.1488
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Basic,424.4833
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Intermediate,469.5256
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Advanced,312.3696
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Total,1235.8492
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Less than basic,8.7542
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Basic,458.7297
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Intermediate,455.6891
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Advanced,312.6762
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Total,1232.3986
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Less than basic,8.3026
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Basic,464.1281
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Intermediate,459.5537
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Advanced,300.4141
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Total,1314.9485
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Less than basic,7.7732
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Basic,527.6642
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Intermediate,473.5212
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Advanced,305.99
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Total,1272.8085
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Less than basic,7.1571
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Basic,504.6254
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Intermediate,449.6204
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Advanced,311.4056
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Total,1259.1071
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Less than basic,5.4299
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Basic,489.0267
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Intermediate,455.6232
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Advanced,309.0273
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Total,1290.681
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Less than basic,7.8523
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Basic,507.2595
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Intermediate,462.7335
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Advanced,312.8357
MKD,North Macedonia,2006,Education (Aggregate levels): Total,891.7113
MKD,North Macedonia,2006,Education (Aggregate levels): Less than basic,8.759
MKD,North Macedonia,2006,Education (Aggregate levels): Basic,275.7732
MKD,North Macedonia,2006,Education (Aggregate levels): Intermediate,470.8837
MKD,North Macedonia,2006,Education (Aggregate levels): Advanced,136.2955
MKD,North Macedonia,2007,Education (Aggregate levels): Total,907.1048
MKD,North Macedonia,2007,Education (Aggregate levels): Less than basic,11.6678
MKD,North Macedonia,2007,Education (Aggregate levels): Basic,255.2431
MKD,North Macedonia,2007,Education (Aggregate levels): Intermediate,492.9544
MKD,North Macedonia,2007,Education (Aggregate levels): Advanced,147.2394
MKD,North Macedonia,2008,Education (Aggregate levels): Total,919.3905
MKD,North Macedonia,2008,Education (Aggregate levels): Less than basic,8.5854
MKD,North Macedonia,2008,Education (Aggregate levels): Basic,274.1547
MKD,North Macedonia,2008,Education (Aggregate levels): Intermediate,495.0273
MKD,North Macedonia,2008,Education (Aggregate levels): Advanced,141.623
MKD,North Macedonia,2009,Education (Aggregate levels): Total,928.7405
MKD,North Macedonia,2009,Education (Aggregate levels): Less than basic,5.0264
MKD,North Macedonia,2009,Education (Aggregate levels): Basic,262.2446
MKD,North Macedonia,2009,Education (Aggregate levels): Intermediate,500.0619
MKD,North Macedonia,2009,Education (Aggregate levels): Advanced,161.4076
MKD,North Macedonia,2010,Education (Aggregate levels): Total,938.2617
MKD,North Macedonia,2010,Education (Aggregate levels): Less than basic,6.8371
