iso3,country,year,education_classification,unemployment (thousands)
SVK,Slovakia,2002,Education (Aggregate levels): Advanced,11.4863
SVK,Slovakia,2003,Education (Aggregate levels): Total,447.7068
SVK,Slovakia,2003,Education (Aggregate levels): Basic,104.4325
SVK,Slovakia,2003,Education (Aggregate levels): Intermediate,329.3536
SVK,Slovakia,2003,Education (Aggregate levels): Advanced,13.9208
SVK,Slovakia,2004,Education (Aggregate levels): Total,490.983
SVK,Slovakia,2004,Education (Aggregate levels): Basic,121.2779
SVK,Slovakia,2004,Education (Aggregate levels): Intermediate,349.1998
SVK,Slovakia,2004,Education (Aggregate levels): Advanced,20.337
SVK,Slovakia,2005,Education (Aggregate levels): Total,430.015
SVK,Slovakia,2005,Education (Aggregate levels): Less than basic,0.198
SVK,Slovakia,2005,Education (Aggregate levels): Basic,116.4625
SVK,Slovakia,2005,Education (Aggregate levels): Intermediate,293.8671
SVK,Slovakia,2005,Education (Aggregate levels): Advanced,19.4875
SVK,Slovakia,2006,Education (Aggregate levels): Total,355.408
SVK,Slovakia,2006,Education (Aggregate levels): Less than basic,0.8626
SVK,Slovakia,2006,Education (Aggregate levels): Basic,99.2503
SVK,Slovakia,2006,Education (Aggregate levels): Intermediate,241.9203
SVK,Slovakia,2006,Education (Aggregate levels): Advanced,13.3748
SVK,Slovakia,2007,Education (Aggregate levels): Total,295.6741
SVK,Slovakia,2007,Education (Aggregate levels): Less than basic,0.2484
SVK,Slovakia,2007,Education (Aggregate levels): Basic,85.9888
SVK,Slovakia,2007,Education (Aggregate levels): Intermediate,193.0741
SVK,Slovakia,2007,Education (Aggregate levels): Advanced,16.3628
SVK,Slovakia,2008,Education (Aggregate levels): Total,255.6998
SVK,Slovakia,2008,Education (Aggregate levels): Less than basic,0.2869
SVK,Slovakia,2008,Education (Aggregate levels): Basic,70.963
SVK,Slovakia,2008,Education (Aggregate levels): Intermediate,169.5402
SVK,Slovakia,2008,Education (Aggregate levels): Advanced,14.9097
SVK,Slovakia,2009,Education (Aggregate levels): Total,323.4578
SVK,Slovakia,2009,Education (Aggregate levels): Basic,65.8146
SVK,Slovakia,2009,Education (Aggregate levels): Intermediate,238.6978
SVK,Slovakia,2009,Education (Aggregate levels): Advanced,18.8447
SVK,Slovakia,2010,Education (Aggregate levels): Total,389.2054
SVK,Slovakia,2010,Education (Aggregate levels): Basic,72.324700000000007
SVK,Slovakia,2010,Education (Aggregate levels): Intermediate,288.0303
SVK,Slovakia,2010,Education (Aggregate levels): Advanced,28.7485
SVK,Slovakia,2011,Education (Aggregate levels): Total,364.988
SVK,Slovakia,2011,Education (Aggregate levels): Less than basic,0.4638
SVK,Slovakia,2011,Education (Aggregate levels): Basic,66.4304
SVK,Slovakia,2011,Education (Aggregate levels): Intermediate,267.4947
SVK,Slovakia,2011,Education (Aggregate levels): Advanced,30.5991
SVK,Slovakia,2012,Education (Aggregate levels): Total,377.9792
SVK,Slovakia,2012,Education (Aggregate levels): Less than basic,0.2165
SVK,Slovakia,2012,Education (Aggregate levels): Basic,70.4482
SVK,Slovakia,2012,Education (Aggregate levels): Intermediate,270.7067
SVK,Slovakia,2012,Education (Aggregate levels): Advanced,36.6077
SVK,Slovakia,2013,Education (Aggregate levels): Total,386.1417
SVK,Slovakia,2013,Education (Aggregate levels): Basic,67.1283
SVK,Slovakia,2013,Education (Aggregate levels): Intermediate,278.6616
SVK,Slovakia,2013,Education (Aggregate levels): Advanced,40.3518
SVK,Slovakia,2014,Education (Aggregate levels): Total,358.8584
SVK,Slovakia,2014,Education (Aggregate levels): Basic,73.1427
SVK,Slovakia,2014,Education (Aggregate levels): Intermediate,249.1071
SVK,Slovakia,2014,Education (Aggregate levels): Advanced,36.4931
SVK,Slovakia,2015,Education (Aggregate levels): Total,314.39
SVK,Slovakia,2015,Education (Aggregate levels): Basic,62.3515
SVK,Slovakia,2015,Education (Aggregate levels): Intermediate,215.929
SVK,Slovakia,2015,Education (Aggregate levels): Advanced,36.1095
SVK,Slovakia,2016,Education (Aggregate levels): Total,266.793
SVK,Slovakia,2016,Education (Aggregate levels): Basic,50.1151
SVK,Slovakia,2016,Education (Aggregate levels): Intermediate,181.432
SVK,Slovakia,2016,Education (Aggregate levels): Advanced,35.2459
SVK,Slovakia,2017,Education (Aggregate levels): Total,223.9825
SVK,Slovakia,2017,Education (Aggregate levels): Basic,51.2112
SVK,Slovakia,2017,Education (Aggregate levels): Intermediate,145.6032
SVK,Slovakia,2017,Education (Aggregate levels): Advanced,27.1301
SVK,Slovakia,2018,Education (Aggregate levels): Total,179.5018
SVK,Slovakia,2018,Education (Aggregate levels): Basic,48.9845
SVK,Slovakia,2018,Education (Aggregate levels): Intermediate,109.1693
SVK,Slovakia,2018,Education (Aggregate levels): Advanced,21.2037
SVK,Slovakia,1995,Education (Aggregate levels): Total,323.7
SVK,Slovakia,1995,Education (Aggregate levels): Basic,96.7
SVK,Slovakia,1995,Education (Aggregate levels): Intermediate,218.9
SVK,Slovakia,1995,Education (Aggregate levels): Advanced,8.2
SVK,Slovakia,1996,Education (Aggregate levels): Total,284.2
SVK,Slovakia,1996,Education (Aggregate levels): Basic,80.3
SVK,Slovakia,1996,Education (Aggregate levels): Intermediate,195.9
SVK,Slovakia,1996,Education (Aggregate levels): Advanced,8.2
SVK,Slovakia,1997,Education (Aggregate levels): Total,297.5
SVK,Slovakia,1997,Education (Aggregate levels): Basic,86.9
SVK,Slovakia,1997,Education (Aggregate levels): Intermediate,201.1
SVK,Slovakia,1997,Education (Aggregate levels): Advanced,9.5
SVN,Slovenia,1998,Education (Aggregate levels): Total,72.1775
SVN,Slovenia,1998,Education (Aggregate levels): Basic,21.2115
SVN,Slovenia,1998,Education (Aggregate levels): Intermediate,47.0798
SVN,Slovenia,1998,Education (Aggregate levels): Advanced,3.8862
SVN,Slovenia,1999,Education (Aggregate levels): Total,70.2347
SVN,Slovenia,1999,Education (Aggregate levels): Basic,20.4165
SVN,Slovenia,1999,Education (Aggregate levels): Intermediate,45.2005
SVN,Slovenia,1999,Education (Aggregate levels): Advanced,4.6177
SVN,Slovenia,2000,Education (Aggregate levels): Total,66.4095
SVN,Slovenia,2000,Education (Aggregate levels): Basic,21.0511
SVN,Slovenia,2000,Education (Aggregate levels): Intermediate,41.8918
SVN,Slovenia,2000,Education (Aggregate levels): Advanced,3.4667
SVN,Slovenia,2001,Education (Aggregate levels): Total,55.0666
SVN,Slovenia,2001,Education (Aggregate levels): Basic,18.1062
SVN,Slovenia,2001,Education (Aggregate levels): Intermediate,33.2995
SVN,Slovenia,2001,Education (Aggregate levels): Advanced,3.1096
SVN,Slovenia,2001,Education (Aggregate levels): Level not stated,0.5514
SVN,Slovenia,2002,Education (Aggregate levels): Total,58.0622
SVN,Slovenia,2002,Education (Aggregate levels): Basic,16.2647
SVN,Slovenia,2002,Education (Aggregate levels): Intermediate,37.4675
SVN,Slovenia,2002,Education (Aggregate levels): Advanced,3.5773
SVN,Slovenia,2002,Education (Aggregate levels): Level not stated,0.7526
SVN,Slovenia,2003,Education (Aggregate levels): Total,62.0992
SVN,Slovenia,2003,Education (Aggregate levels): Basic,17.2558
SVN,Slovenia,2003,Education (Aggregate levels): Intermediate,37.8875
SVN,Slovenia,2003,Education (Aggregate levels): Advanced,6.7294
SVN,Slovenia,2004,Education (Aggregate levels): Total,60.4921
SVN,Slovenia,2004,Education (Aggregate levels): Less than basic,0.3901
SVN,Slovenia,2004,Education (Aggregate levels): Basic,16.1307
SVN,Slovenia,2004,Education (Aggregate levels): Intermediate,38.4971
SVN,Slovenia,2004,Education (Aggregate levels): Advanced,5.4742
SVN,Slovenia,2005,Education (Aggregate levels): Total,66.0495
SVN,Slovenia,2005,Education (Aggregate levels): Basic,15.9435
SVN,Slovenia,2005,Education (Aggregate levels): Intermediate,43.2869
SVN,Slovenia,2005,Education (Aggregate levels): Advanced,6.7397
SVN,Slovenia,2006,Education (Aggregate levels): Total,60.812
SVN,Slovenia,2006,Education (Aggregate levels): Less than basic,0.1431
SVN,Slovenia,2006,Education (Aggregate levels): Basic,12.2119
SVN,Slovenia,2006,Education (Aggregate levels): Intermediate,41.0572
SVN,Slovenia,2006,Education (Aggregate levels): Advanced,7.3999
SVN,Slovenia,2007,Education (Aggregate levels): Total,49.8692
SVN,Slovenia,2007,Education (Aggregate levels): Less than basic,0.1808
SVN,Slovenia,2007,Education (Aggregate levels): Basic,10.5596
SVN,Slovenia,2007,Education (Aggregate levels): Intermediate,31.2802
SVN,Slovenia,2007,Education (Aggregate levels): Advanced,7.8487
SVN,Slovenia,2008,Education (Aggregate levels): Total,45.5251
SVN,Slovenia,2008,Education (Aggregate levels): Less than basic,0.3143
SVN,Slovenia,2008,Education (Aggregate levels): Basic,9.1309
SVN,Slovenia,2008,Education (Aggregate levels): Intermediate,27.7806
SVN,Slovenia,2008,Education (Aggregate levels): Advanced,8.2993
SVN,Slovenia,2009,Education (Aggregate levels): Total,61.01
SVN,Slovenia,2009,Education (Aggregate levels): Less than basic,0.2827
SVN,Slovenia,2009,Education (Aggregate levels): Basic,12.3454
SVN,Slovenia,2009,Education (Aggregate levels): Intermediate,40.1909
SVN,Slovenia,2009,Education (Aggregate levels): Advanced,8.191
SVN,Slovenia,2010,Education (Aggregate levels): Total,75.3578
SVN,Slovenia,2010,Education (Aggregate levels): Less than basic,0.776
SVN,Slovenia,2010,Education (Aggregate levels): Basic,16.1019
SVN,Slovenia,2010,Education (Aggregate levels): Intermediate,47.1781
SVN,Slovenia,2010,Education (Aggregate levels): Advanced,11.3018
SVN,Slovenia,2011,Education (Aggregate levels): Total,83.2419
SVN,Slovenia,2011,Education (Aggregate levels): Less than basic,0.0896
SVN,Slovenia,2011,Education (Aggregate levels): Basic,16.5302
SVN,Slovenia,2011,Education (Aggregate levels): Intermediate,52.9608
SVN,Slovenia,2011,Education (Aggregate levels): Advanced,13.6613
SVN,Slovenia,2012,Education (Aggregate levels): Total,89.5823
SVN,Slovenia,2012,Education (Aggregate levels): Basic,17.3014
SVN,Slovenia,2012,Education (Aggregate levels): Intermediate,54.4372
SVN,Slovenia,2012,Education (Aggregate levels): Advanced,17.7999
SVN,Slovenia,2013,Education (Aggregate levels): Total,101.8008
SVN,Slovenia,2013,Education (Aggregate levels): Basic,20.1196
SVN,Slovenia,2013,Education (Aggregate levels): Intermediate,62.8372
SVN,Slovenia,2013,Education (Aggregate levels): Advanced,18.6752
SVN,Slovenia,2014,Education (Aggregate levels): Total,98.1078
SVN,Slovenia,2014,Education (Aggregate levels): Basic,18.2005
SVN,Slovenia,2014,Education (Aggregate levels): Intermediate,60.444
SVN,Slovenia,2014,Education (Aggregate levels): Advanced,19.4633
SVN,Slovenia,2015,Education (Aggregate levels): Total,90.3185
SVN,Slovenia,2015,Education (Aggregate levels): Basic,14.7306
SVN,Slovenia,2015,Education (Aggregate levels): Intermediate,56.7289
SVN,Slovenia,2015,Education (Aggregate levels): Advanced,18.859
SVN,Slovenia,2016,Education (Aggregate levels): Total,79.5667
SVN,Slovenia,2016,Education (Aggregate levels): Basic,13.619
SVN,Slovenia,2016,Education (Aggregate levels): Intermediate,45.2734
SVN,Slovenia,2016,Education (Aggregate levels): Advanced,20.6743
SVN,Slovenia,2017,Education (Aggregate levels): Total,67.3825
SVN,Slovenia,2017,Education (Aggregate levels): Basic,10.4766
SVN,Slovenia,2017,Education (Aggregate levels): Intermediate,38.2144
SVN,Slovenia,2017,Education (Aggregate levels): Advanced,18.6915
SVN,Slovenia,2018,Education (Aggregate levels): Total,52.786
SVN,Slovenia,2018,Education (Aggregate levels): Basic,8.0159
SVN,Slovenia,2018,Education (Aggregate levels): Intermediate,31.7191
SVN,Slovenia,2018,Education (Aggregate levels): Advanced,13.0207
SVN,Slovenia,1995,Education (Aggregate levels): Total,70
SVN,Slovenia,1995,Education (Aggregate levels): Basic,23
SVN,Slovenia,1995,Education (Aggregate levels): Intermediate,43
SVN,Slovenia,1995,Education (Aggregate levels): Advanced,3
SWE,Sweden,1998,Education (Aggregate levels): Total,387.4338
SWE,Sweden,1998,Education (Aggregate levels): Basic,115.6583
SWE,Sweden,1998,Education (Aggregate levels): Intermediate,210.9635
SWE,Sweden,1998,Education (Aggregate levels): Advanced,54.0458
SWE,Sweden,1999,Education (Aggregate levels): Total,333.7781
SWE,Sweden,1999,Education (Aggregate levels): Basic,106.2151
SWE,Sweden,1999,Education (Aggregate levels): Intermediate,175.858
SWE,Sweden,1999,Education (Aggregate levels): Advanced,48.9585
SWE,Sweden,2000,Education (Aggregate levels): Total,238.1455
SWE,Sweden,2000,Education (Aggregate levels): Basic,74.4935
SWE,Sweden,2000,Education (Aggregate levels): Intermediate,122.6591
SWE,Sweden,2000,Education (Aggregate levels): Advanced,38.4455
SWE,Sweden,2001,Education (Aggregate levels): Total,215.5726
SWE,Sweden,2001,Education (Aggregate levels): Basic,67.1076
SWE,Sweden,2001,Education (Aggregate levels): Intermediate,111.4618
SWE,Sweden,2001,Education (Aggregate levels): Advanced,25.7929
SWE,Sweden,2001,Education (Aggregate levels): Level not stated,11.3842
SWE,Sweden,2002,Education (Aggregate levels): Total,227.0431
SWE,Sweden,2002,Education (Aggregate levels): Basic,63.985
SWE,Sweden,2002,Education (Aggregate levels): Intermediate,120.9486
SWE,Sweden,2002,Education (Aggregate levels): Advanced,30.7193
SWE,Sweden,2002,Education (Aggregate levels): Level not stated,11.3804
SWE,Sweden,2003,Education (Aggregate levels): Total,256.0598
SWE,Sweden,2003,Education (Aggregate levels): Basic,68.8233
SWE,Sweden,2003,Education (Aggregate levels): Intermediate,134.71
SWE,Sweden,2003,Education (Aggregate levels): Advanced,42.3553
SWE,Sweden,2003,Education (Aggregate levels): Level not stated,10.4721
SWE,Sweden,2004,Education (Aggregate levels): Total,309.3403
SWE,Sweden,2004,Education (Aggregate levels): Basic,76.3853
SWE,Sweden,2004,Education (Aggregate levels): Intermediate,170.5496
SWE,Sweden,2004,Education (Aggregate levels): Advanced,49.728
SWE,Sweden,2004,Education (Aggregate levels): Level not stated,12.8021
SWE,Sweden,2005,Education (Aggregate levels): Total,350.8425
SWE,Sweden,2005,Education (Aggregate levels): Basic,101.9787
SWE,Sweden,2005,Education (Aggregate levels): Intermediate,173.4383
SWE,Sweden,2005,Education (Aggregate levels): Advanced,58.6015
SWE,Sweden,2005,Education (Aggregate levels): Level not stated,16.893
SWE,Sweden,2006,Education (Aggregate levels): Total,336.8051
SWE,Sweden,2006,Education (Aggregate levels): Basic,118.5317
SWE,Sweden,2006,Education (Aggregate levels): Intermediate,153.7503
SWE,Sweden,2006,Education (Aggregate levels): Advanced,61.8111
SWE,Sweden,2006,Education (Aggregate levels): Level not stated,2.6418
SWE,Sweden,2007,Education (Aggregate levels): Total,298.1462
SWE,Sweden,2007,Education (Aggregate levels): Basic,111.1394
SWE,Sweden,2007,Education (Aggregate levels): Intermediate,130.3708
SWE,Sweden,2007,Education (Aggregate levels): Advanced,52.4181
SWE,Sweden,2007,Education (Aggregate levels): Level not stated,4.2181
SWE,Sweden,2008,Education (Aggregate levels): Total,305.437
SWE,Sweden,2008,Education (Aggregate levels): Basic,118.658
SWE,Sweden,2008,Education (Aggregate levels): Intermediate,132.0394
SWE,Sweden,2008,Education (Aggregate levels): Advanced,52.3998
SWE,Sweden,2009,Education (Aggregate levels): Total,409.9358
SWE,Sweden,2009,Education (Aggregate levels): Basic,140.4923
SWE,Sweden,2009,Education (Aggregate levels): Intermediate,196.7872
SWE,Sweden,2009,Education (Aggregate levels): Advanced,69.9063
SWE,Sweden,2009,Education (Aggregate levels): Level not stated,2.7907
SWE,Sweden,2010,Education (Aggregate levels): Total,426.192
SWE,Sweden,2010,Education (Aggregate levels): Basic,149.5943
SWE,Sweden,2010,Education (Aggregate levels): Intermediate,199.031
SWE,Sweden,2010,Education (Aggregate levels): Advanced,75.5766
SWE,Sweden,2010,Education (Aggregate levels): Level not stated,1.9658
SWE,Sweden,2011,Education (Aggregate levels): Total,391.5939
SWE,Sweden,2011,Education (Aggregate levels): Basic,144.3066
SWE,Sweden,2011,Education (Aggregate levels): Intermediate,174.7697
SWE,Sweden,2011,Education (Aggregate levels): Advanced,70.4299
SWE,Sweden,2011,Education (Aggregate levels): Level not stated,2.1129
SWE,Sweden,2012,Education (Aggregate levels): Total,403.653
SWE,Sweden,2012,Education (Aggregate levels): Basic,150.7802
SWE,Sweden,2012,Education (Aggregate levels): Intermediate,176.2768
SWE,Sweden,2012,Education (Aggregate levels): Advanced,74.7818
SWE,Sweden,2012,Education (Aggregate levels): Level not stated,1.7096
